Wall time,Step,Value
1622733692.5893736,5,2.091301679611206
1622733959.7618258,18,1.554449200630188
1622734106.4170592,24,1.4011934995651245
1622734549.44085,40,1.3100125789642334
1622734601.6959376,42,1.28920578956604
1622734675.4218128,45,1.4017632007598877
1622734731.5106797,47,1.3693846464157104
1622734845.3940606,53,1.4367015361785889
1622734922.3974876,56,1.487504482269287
1622735289.809634,71,1.8843106031417847
1622735347.2353082,74,1.96940279006958
1622735812.7241678,94,1.6874799728393555
1622735987.9385617,102,1.6616352796554565
1622736073.1868572,105,1.7347944974899292
1622736084.0801659,106,1.760498285293579
1622736280.3930616,113,1.7393550872802734
1622736565.4734995,126,1.9414860010147095
1622736883.439876,139,1.8184318542480469
1622737155.237155,150,2.007200002670288
1622737283.5840135,155,2.177725315093994
1622737341.7220705,158,1.9961000680923462
1622737562.6125453,167,2.074350595474243
1622737585.4178963,168,2.278050422668457
1622737802.0584342,178,2.3483293056488037
1622737920.6604643,183,2.509308338165283
1622737983.4600255,185,2.5444393157958984
1622737996.3586898,186,2.8638293743133545
1622738081.0613532,190,2.5648646354675293
1622738257.6229086,198,2.7768189907073975
1622738440.8288,206,2.7748591899871826
1622738458.8439555,207,2.6709423065185547
1622738582.8032396,212,2.7358381748199463
1622738838.8196938,223,2.6952731609344482
1622738956.8156166,229,2.6940298080444336
1622739076.9210002,234,3.057880163192749
1622739148.43688,237,3.147196054458618
1622739479.7230663,249,3.434202194213867
1622739587.6965132,255,3.098423957824707
1622739719.3732994,260,3.3309757709503174
1622739888.537787,267,2.6107096672058105
1622739986.288403,271,2.981682538986206
1622740019.8861613,273,2.7613213062286377
1622740452.3732948,292,2.7065203189849854
1622740552.3700328,297,2.6291658878326416
1622740584.7739189,298,2.8548943996429443
1622740706.800812,303,2.545322895050049
1622740837.4091582,308,2.667165517807007
1622740875.3911672,310,2.6184134483337402
1622741076.375265,318,2.5559520721435547
1622741105.4266276,319,2.4076271057128906
1622741349.058944,330,2.5442888736724854
1622741534.194832,339,2.2674214839935303
1622741740.7764416,347,2.4220359325408936
1622742116.327231,363,2.414257526397705
1622742203.0555515,367,2.3666486740112305
1622742478.0330932,377,2.5306005477905273
1622743457.2315142,421,2.8275718688964844
1622743495.7216978,422,3.2395565509796143
1622743656.2108257,430,2.9422261714935303
1622743871.0673873,439,2.5128719806671143
1622743924.5535462,441,2.9831950664520264
1622743931.6495364,442,2.936246156692505
1622743972.896985,445,2.7257497310638428
1622744126.8226175,451,2.974977731704712
1622744335.837332,460,2.906364679336548
1622744386.8961294,463,2.841848611831665
1622744410.0475533,464,2.7730865478515625
1622744631.6425452,474,2.6125550270080566
1622745096.9729066,491,2.7157769203186035
1622745127.0120595,493,2.635375499725342
1622745482.6511827,507,2.5133438110351562
1622745604.4293425,512,2.200453996658325
1622745694.3840594,514,2.2006750106811523
1622745736.48367,517,2.21258544921875
1622745940.996763,525,2.2798566818237305
1622746088.8067014,531,2.1122331619262695
1622746131.1358624,533,2.14741849899292
1622746163.6927638,536,2.0554490089416504
1622746292.9470415,542,2.297161817550659
1622746379.0945945,547,2.0969934463500977
1622746601.63045,557,2.2345223426818848
1622746764.1201828,563,1.993812918663025
1622746865.9935703,569,2.149858236312866
1622746989.7346342,573,1.9608007669448853
1622747106.1271534,579,2.0564303398132324
1622747148.8567517,581,2.1268954277038574
1622747222.1519244,584,1.9623583555221558
1622747267.7669613,586,1.9848636388778687
1622747286.5588126,587,2.0725693702697754
1622747406.3129954,592,2.107781410217285
1622747423.8191984,593,2.1054131984710693
1622747653.4441211,602,1.9825282096862793
1622747844.784593,610,1.8137315511703491
1622747955.4997685,615,2.129368543624878
1622748051.5473473,620,1.962632656097412
1622748096.0468864,622,1.8885364532470703
1622748400.2931077,634,1.8602899312973022
1622748588.9507558,641,1.8387961387634277
1622748597.1796858,642,1.8270081281661987
1622748626.2529204,644,2.0788445472717285
1622748697.37853,646,2.0237860679626465
1622748714.8280644,647,1.9952337741851807
1622748775.6492152,649,2.069807767868042
1622749039.0282907,661,1.7284599542617798
1622749124.7085214,664,1.7549875974655151
1622749233.927922,668,1.850340723991394
1622749308.5688426,671,1.858370304107666
1622749387.207814,674,1.8078149557113647
1622749469.8702888,678,1.847717523574829
1622749511.3192737,679,1.885404348373413
1622749592.217806,683,1.9542425870895386
1622749697.5480957,688,1.9143975973129272
1622749994.2440403,699,1.75971257686615
1622750139.991975,706,2.0788209438323975
1622750318.3375957,714,1.7782607078552246
1622750400.6321285,718,1.6992799043655396
1622750490.766427,721,1.7927334308624268
1622750504.7026196,722,1.6051081418991089
1622750544.1963568,723,1.5724027156829834
1622750718.8840933,730,1.8796699047088623
1622750838.1293557,736,1.7570631504058838
1622750913.5132473,739,1.6591390371322632
1622750986.7739072,743,1.6155129671096802
1622751060.012116,747,1.701075553894043
1622751175.3701766,751,1.6535953283309937
1622751191.2542486,752,1.6036708354949951
1622751333.7160454,756,1.4805514812469482
1622751565.2147875,765,1.6817965507507324
1622751636.9379497,769,1.5890096426010132
1622751656.2707577,770,1.6987862586975098
1622751679.3395903,771,1.7579960823059082
1622751734.940737,773,1.753906011581421
1622751788.2848558,774,1.732397437095642
1622751876.985021,780,1.7039954662322998
1622752032.7153964,784,1.8531885147094727
1622752056.465843,785,1.7326279878616333
1622752088.4221601,787,1.8629429340362549
1622752134.1838455,789,1.7203904390335083
1622752241.1290865,792,1.6110680103302002
1622752252.7592566,793,1.8075850009918213
1622752262.063386,794,1.6489180326461792
1622752360.2603958,798,1.8229515552520752
