Wall time,Step,Value
1623464229.4229336,5,2.7997002601623535
1623464647.6779535,18,2.0295495986938477
1623464779.5865068,24,1.944183349609375
1623465433.2297914,40,1.7358579635620117
1623465469.7337382,42,1.748625636100769
1623465568.4877462,45,1.7176644802093506
1623465739.1002917,47,1.6927268505096436
1623465825.6482012,53,1.6720302104949951
1623466027.0905564,56,1.6977909803390503
1623466476.4602003,71,1.68876314163208
1623466597.4920247,74,1.7019388675689697
1623466744.7150319,79,1.7163126468658447
1623467002.8474977,87,1.7668342590332031
1623467239.93671,94,1.745400309562683
1623467497.0022273,102,1.722142219543457
1623467547.4363985,105,1.6897213459014893
1623467570.710305,106,1.6961148977279663
1623467823.2544103,113,1.7074280977249146
1623467927.0145898,118,1.7201218605041504
1623468183.6465075,126,1.7339565753936768
1623468606.6149778,139,1.757821798324585
1623468926.585234,150,1.7409589290618896
1623469043.4293983,155,1.7673286199569702
1623469200.6343715,158,1.7490617036819458
1623469420.982282,167,1.7726314067840576
1623469466.0121336,168,1.7414525747299194
1623469748.311494,178,1.7418878078460693
1623469864.7762628,183,1.7963590621948242
1623469916.9409556,185,1.7906051874160767
1623469944.7186816,186,1.7498207092285156
1623470078.5938156,190,1.7662622928619385
1623470318.059528,198,1.8197152614593506
1623470513.6601095,206,1.8113300800323486
1623470525.1593685,207,1.8185049295425415
1623470688.3080995,212,1.8420699834823608
1623470986.396176,223,1.811443567276001
1623471114.3056712,229,1.8160793781280518
1623471265.7073362,234,1.8343360424041748
1623471322.5802016,237,1.8179912567138672
1623471655.162378,249,1.8598629236221313
1623471836.1444209,255,1.8645901679992676
1623471970.8213723,260,1.8855844736099243
1623472044.4668384,263,1.839608907699585
1623472146.1919215,267,1.838959813117981
1623472254.8843353,271,1.8886443376541138
1623472322.992631,273,1.8430198431015015
1623472776.48738,292,1.8680603504180908
1623472934.3861554,297,1.8649694919586182
1623472950.4912539,298,1.860640287399292
1623473039.436379,303,1.869986891746521
1623473208.874916,308,1.8555502891540527
1623473242.875608,310,1.8935983180999756
1623473474.851358,318,1.847579002380371
1623473488.7337568,319,1.854384422302246
1623473655.2704139,326,1.8764209747314453
1623473762.70747,330,1.8768445253372192
1623473972.0475495,339,1.9058589935302734
1623474209.2364793,347,1.8641109466552734
1623474679.57232,363,1.8794499635696411
1623474778.542837,367,1.8603383302688599
1623474962.3358433,373,1.8839164972305298
1623475058.9298284,377,1.8941795825958252
1623475122.7183108,379,1.9028429985046387
1623475470.7111712,392,1.887020230293274
1623476274.505178,421,1.9152395725250244
1623476298.5943336,422,1.925939917564392
1623476330.5589557,424,1.8886864185333252
1623476524.3923974,430,1.9375299215316772
