Wall time,Step,Value
1623117446.1107233,5,1.0257575511932373
1623117816.3725104,18,0.44227445125579834
1623118060.6817849,24,0.2856818437576294
1623118608.5112193,40,0.4574493169784546
1623118642.9227962,42,0.5130900144577026
1623118691.6385112,45,0.3517635464668274
1623118978.8667712,53,0.3958559036254883
1623119054.8823674,56,0.3719334006309509
1623119618.8856885,71,0.33816200494766235
1623119679.1277711,74,0.4303590655326843
1623120346.3711145,94,0.3653818666934967
1623120648.7223554,102,0.3703695833683014
1623120728.2283328,105,0.3601533770561218
1623120759.9822547,106,0.3151036500930786
1623121007.7995727,113,0.48606228828430176
1623121438.934878,126,0.4078327715396881
1623121851.1675725,139,0.43521466851234436
1623122200.3996367,150,0.418648898601532
1623122389.2352767,155,0.43640780448913574
1623122503.1933143,158,0.45482587814331055
1623122780.2635329,167,0.4062325656414032
1623123187.7147458,178,0.37151262164115906
1623123354.6411996,183,0.3515179455280304
1623123407.4280336,185,0.33155420422554016
1623123455.9974766,186,0.38777026534080505
1623123616.467297,190,0.3321060240268707
1623123892.8347764,198,0.3534484803676605
1623124180.4755151,206,0.3114801049232483
1623124194.7358198,207,0.34350934624671936
1623124384.251239,212,0.33544275164604187
1623124740.9112227,223,0.3234136998653412
1623124951.768769,229,0.39304718375205994
1623125165.8105288,234,0.33668744564056396
1623125706.1645489,249,0.2978875935077667
1623125964.1309166,255,0.31945452094078064
1623126079.263418,260,0.30137696862220764
1623126366.2540903,267,0.2702621519565582
1623126488.6603408,271,0.25407660007476807
1623126615.3106291,273,0.23062749207019806
1623127321.652086,292,0.28864774107933044
1623127452.443541,297,0.25150394439697266
1623127460.5661292,298,0.2575269639492035
1623127688.1502976,303,0.2174573391675949
1623127813.9529243,308,0.2481178492307663
1623127866.354967,310,0.2586662769317627
1623128170.3165817,318,0.2059469223022461
1623128200.8215795,319,0.19475865364074707
1623128619.5257006,330,0.20545382797718048
1623128937.555822,339,0.2364426851272583
1623129176.6299336,347,0.2127101719379425
1623129747.90096,363,0.1875864416360855
1623129879.895213,367,0.21640028059482574
1623130184.7543027,377,0.26653751730918884
1623131599.9643242,421,0.19814202189445496
1623131625.637349,422,0.21118922531604767
1623131883.553808,430,0.18652446568012238
1623132183.5784552,439,0.24959364533424377
1623132232.1336057,441,0.25019320845603943
1623132271.1648328,442,0.258188396692276
1623132365.855995,445,0.2494080364704132
1623132588.1311684,451,0.2634439170360565
1623132880.9914482,460,0.2655954957008362
1623132973.1138918,463,0.22659938037395477
1623132987.4258718,464,0.265921026468277
1623133302.0697072,474,0.2284756302833557
1623133921.39926,491,0.23640243709087372
