Wall time,Step,Value
1623427115.7291825,5,1.9427435398101807
1623427411.0679355,18,1.2400052547454834
1623427592.2022898,24,1.3452469110488892
1623428001.0894241,40,1.6040972471237183
1623428035.8870645,42,1.7015457153320312
1623428104.4704597,45,1.833604335784912
1623428288.6672854,53,1.4906657934188843
1623428375.4784636,56,1.6124024391174316
1623428785.2961316,71,1.9299346208572388
1623428849.8363187,74,1.8024851083755493
1623429338.30412,94,1.6962333917617798
1623429526.2678418,102,1.6670931577682495
1623429634.858224,105,1.6880290508270264
1623429649.721579,106,1.8172658681869507
1623429788.3126929,113,1.8349398374557495
1623430084.4706328,126,1.6108454465866089
1623430376.8340185,139,1.4822115898132324
1623430631.1670935,150,1.4957432746887207
1623430754.9608982,155,1.3958667516708374
1623430837.607943,158,1.4905076026916504
1623431029.8554494,167,1.4771355390548706
1623431051.0310276,168,1.4423856735229492
1623431305.0010767,178,1.501717209815979
1623431416.9228642,183,1.3155912160873413
1623431458.0664194,185,1.2949464321136475
1623431481.5225859,186,1.4331332445144653
1623431554.0761771,190,1.4058949947357178
1623431752.9840426,198,1.2569096088409424
1623431930.3403668,206,1.419997215270996
1623431954.463499,207,1.3532602787017822
1623432080.9037056,212,1.491853952407837
1623432347.9940531,223,1.4499268531799316
1623432492.14498,229,1.5694961547851562
1623432608.6217465,234,1.5095560550689697
1623432985.2197826,249,1.3007417917251587
1623433168.2137957,255,1.399949073791504
1623433260.304654,260,1.4030189514160156
1623433437.1812572,267,1.3963418006896973
1623433519.3790672,271,1.388480305671692
1623433556.366246,273,1.29092538356781
1623434029.8292682,292,1.3549953699111938
1623434148.279186,297,1.3564704656600952
1623434166.4050975,298,1.3293989896774292
1623434255.394442,303,1.449094295501709
1623434389.0231724,308,1.3547914028167725
1623434427.7506084,310,1.3889503479003906
1623434628.8074021,318,1.3013724088668823
1623434640.971331,319,1.2250862121582031
1623434910.7702305,330,1.2978496551513672
1623435130.607173,339,1.2273874282836914
1623435373.2899358,347,1.3325071334838867
1623435798.6074512,363,1.423763632774353
1623435871.1670532,367,1.4994233846664429
1623436105.4143515,377,1.406509518623352
1623437128.5535755,421,1.399288535118103
1623437178.2377782,422,1.4602289199829102
1623437356.3314695,430,1.4321467876434326
1623437518.5269482,439,1.4006855487823486
1623437583.1915033,441,1.3043692111968994
1623437599.767255,442,1.2582507133483887
1623437652.4239914,445,1.3216580152511597
1623437840.5701385,451,1.3654409646987915
1623438074.374359,460,1.3580025434494019
1623438125.8872206,463,1.3878955841064453
1623438143.1779046,464,1.3457155227661133
1623438378.0296159,474,1.3035353422164917
1623438804.25048,491,1.3115453720092773
1623438850.3832855,493,1.2857378721237183
1623439298.1501899,512,1.320560336112976
1623439340.956937,514,1.2844640016555786
1623439428.4869852,517,1.3408830165863037
1623439595.6204495,525,1.32277250289917
1623439741.828008,531,1.2536054849624634
1623439775.9477682,533,1.2597345113754272
1623439835.5894535,536,1.2831261157989502
1623439978.2934594,542,1.3866389989852905
1623440080.7989159,547,1.212802529335022
1623440301.3584223,557,1.2587203979492188
1623440424.7626028,563,1.3510634899139404
1623440547.3522525,569,1.2494471073150635
1623440665.1901593,573,1.1848070621490479
1623440816.7521114,579,1.2624269723892212
1623440893.4954247,581,1.286831021308899
1623440962.0563533,584,1.2063863277435303
1623441009.260488,586,1.313816785812378
1623441024.3589537,587,1.1594698429107666
1623441160.5939586,592,1.139719009399414
1623441173.0920508,593,1.157172441482544
1623441373.1896887,602,1.2957321405410767
1623441563.272703,610,1.165472149848938
1623441732.647217,615,1.3624800443649292
1623441817.7886403,620,1.3058892488479614
1623441851.4844155,622,1.3263845443725586
1623442168.268564,634,1.2298229932785034
1623442337.8303967,641,1.2902625799179077
