Wall time,Step,Value
1623430148.6237833,5,27.950000762939453
1623430535.111322,18,-27.0
1623430718.3005402,24,-41.029998779296875
1623431094.5953271,40,-21.68000030517578
1623431124.581282,42,25.549999237060547
1623431233.4300919,45,24.350000381469727
1623431425.0169976,53,-16.190000534057617
1623431503.9504442,56,37.86000061035156
1623431842.5452552,71,18.8799991607666
1623431930.2099838,74,8.859999656677246
1623432388.850989,94,34.310001373291016
1623432564.8505664,102,31.5
1623432641.986079,105,6.889999866485596
1623432663.5573323,106,16.579999923706055
1623432820.2008104,113,7.590000152587891
1623433100.4472084,126,34.040000915527344
1623433382.509572,139,36.34000015258789
1623433639.3536518,150,15.65999984741211
1623433719.1822977,155,9.5
1623433804.0861237,158,17.43000030517578
1623434014.998299,167,23.760000228881836
1623434031.6083481,168,49.55500030517578
1623434257.5423415,178,50.880001068115234
1623434360.581804,183,17.06999969482422
1623434412.5039935,185,40.36000061035156
1623434460.6473854,186,-4.079999923706055
1623434528.8114457,190,57.0
1623434690.4183424,198,36.61000061035156
1623434859.4651093,206,50.52000045776367
1623434873.3884227,207,45.959999084472656
1623434959.2626305,212,15.600000381469727
1623435217.4706504,223,28.8799991607666
1623435341.8379645,229,65.47000122070312
1623435446.4263425,234,41.0099983215332
1623435518.0335221,237,40.400001525878906
1623435781.5951762,249,46.369998931884766
1623435950.5000381,255,32.88999938964844
1623436091.9399757,260,38.209999084472656
1623436193.919406,267,61.08000183105469
1623436295.0719306,271,59.189998626708984
1623436325.161979,273,44.599998474121094
1623436743.387668,292,53.029998779296875
1623436884.333702,297,66.9000015258789
1623436899.4754221,298,63.720001220703125
1623437049.4634097,303,61.09000015258789
1623437130.043448,308,58.15999984741211
1623437198.3444955,310,41.369998931884766
1623437378.5623064,318,20.209999084472656
1623437411.8139226,319,46.470001220703125
1623437629.745332,330,33.880001068115234
1623437836.093845,339,41.16999816894531
1623438000.0676894,347,66.38999938964844
1623438313.0299873,363,59.97999954223633
1623438409.7859976,367,68.97000122070312
1623438640.4044206,377,83.62999725341797
1623439614.730623,421,48.45000076293945
1623439629.185244,422,44.34000015258789
1623439832.875984,430,61.584999084472656
1623440060.3612761,439,71.43000030517578
1623440098.3877232,441,45.7599983215332
1623440177.2368693,442,36.88999938964844
1623440209.0984657,445,77.70999908447266
1623440375.9794092,451,39.56999969482422
1623440553.3590982,460,30.239999771118164
1623440592.1322908,463,72.66000366210938
1623440609.0817058,464,34.54999923706055
1623440831.621959,474,68.6500015258789
1623441200.8179917,491,73.08999633789062
1623441238.0482237,493,65.37999725341797
1623441713.9723067,512,96.70999908447266
1623441748.7143707,514,32.15999984741211
1623441781.5196118,517,54.36000061035156
1623441952.9347317,525,60.63999938964844
1623442071.0521257,531,38.560001373291016
1623442116.3133876,533,71.55000305175781
1623442215.3388789,536,56.56999969482422
1623442322.5802226,542,32.439998626708984
1623442456.5336397,547,50.58000183105469
1623442672.8525403,557,51.880001068115234
1623442827.620633,563,5.639999866485596
1623442964.1432111,569,48.775001525878906
1623443081.6684628,573,73.75
1623443225.1744967,579,39.560001373291016
1623443288.1813374,581,78.33999633789062
1623443331.5516777,584,81.43000030517578
1623443355.7008526,586,70.68499755859375
1623443382.6851249,587,42.119998931884766
1623443537.5432627,592,30.520000457763672
1623443556.9132519,593,58.41999816894531
1623443753.759215,602,55.15999984741211
1623443910.000447,610,68.8949966430664
1623444051.405697,615,39.47999954223633
1623444126.1433096,620,59.439998626708984
1623444157.6485379,622,56.29999923706055
1623444438.896829,634,77.69999694824219
1623444559.597124,641,55.29499816894531
1623444626.912205,642,40.86000061035156
1623444675.1576774,644,32.52000045776367
1623444735.1913342,647,64.4000015258789
1623444791.3685088,649,73.73999786376953
1623445076.8773923,661,54.34000015258789
1623445127.4036129,664,35.560001373291016
1623445220.5704799,668,38.97999954223633
1623445273.7803092,671,71.7300033569336
1623445345.0607657,674,75.26000213623047
1623445433.497862,678,50.88999938964844
1623445445.05496,679,56.69499969482422
1623445546.2699392,683,40.68000030517578
1623445640.1608365,688,61.47999954223633
1623445847.6612191,699,15.119999885559082
1623446023.9053073,706,50.13999938964844
1623446210.1450403,714,78.20999908447266
1623446309.8143537,718,65.41999816894531
1623446375.4536974,721,44.11000061035156
1623446410.0718188,722,54.79999923706055
1623446423.4205713,723,65.19999694824219
1623446548.4959023,730,88.51000213623047
1623446754.7523894,739,62.75
1623446832.366092,743,48.34000015258789
1623446914.4811208,747,60.040000915527344
1623447003.541573,751,52.25
1623447018.945823,752,51.599998474121094
1623447115.7368474,756,58.209999084472656
1623447312.3243833,765,58.22999954223633
1623447411.4638455,769,50.34000015258789
1623447433.5089734,770,65.4800033569336
1623447452.1652853,771,55.58000183105469
1623447477.905183,773,66.93000030517578
1623447496.3522954,774,52.119998931884766
1623447644.3564053,780,79.05000305175781
1623447718.4960856,784,42.209999084472656
1623447729.8169765,785,80.55999755859375
1623447785.9417243,787,62.38999938964844
1623447894.6914706,792,60.9900016784668
1623447906.5185394,793,75.66999816894531
1623447926.049568,794,64.11000061035156
1623448011.8653252,798,36.8650016784668
1623448085.9133735,802,54.849998474121094
1623448203.096327,807,85.30000305175781
1623448219.9904118,808,73.73999786376953
1623448236.4909058,809,37.0099983215332
1623448722.1793568,832,44.27000045776367
1623448806.920867,836,59.279998779296875
1623448828.8899157,838,46.334999084472656
1623448950.9791229,843,54.66999816894531
1623449420.4303677,867,74.9800033569336
1623449477.1118915,869,66.33000183105469
1623449567.207542,874,76.4000015258789
1623449626.6331282,876,96.19000244140625
1623449720.8994522,880,77.91000366210938
1623449748.8888338,882,75.13999938964844
1623449967.2802017,890,54.56999969482422
1623450064.1799695,896,48.709999084472656
1623450175.4582694,900,60.505001068115234
1623450327.1202614,907,72.44000244140625
1623450369.6663132,909,84.0
1623450509.754796,915,42.63999938964844
1623450547.9736676,917,41.91999816894531
1623450587.069607,920,78.5999984741211
1623450637.8407845,923,55.630001068115234
1623450823.306246,931,62.790000915527344
1623450840.1375942,932,58.470001220703125
1623450912.410026,935,67.05999755859375
1623451056.341606,942,62.20000076293945
1623451138.8550308,945,67.71666717529297
1623451320.9196005,954,30.65999984741211
1623451384.822616,958,52.459999084472656
1623451433.7943828,961,20.219999313354492
1623451482.2523372,962,35.4900016784668
1623451688.4198089,971,80.33999633789062
1623451719.458877,972,78.12999725341797
1623451785.3092196,976,54.720001220703125
1623451812.328688,978,67.27999877929688
1623451831.2860272,979,48.369998931884766
1623451922.0552735,983,46.0099983215332
1623451953.2705045,984,66.19000244140625
1623451994.579403,987,42.790000915527344
1623452007.4622142,988,44.41999816894531
1623452194.7443056,996,64.63999938964844
1623452277.330456,1000,39.029998779296875
1623452347.971502,1002,58.099998474121094
1623452387.0432703,1004,24.790000915527344
1623452411.0459545,1005,48.33000183105469
1623452577.2230146,1014,49.83000183105469
1623452632.3274817,1017,53.290000915527344
1623452787.3724914,1025,85.3499984741211
1623452823.5119205,1027,77.13999938964844
1623453072.4128816,1037,68.58999633789062
1623453228.8532996,1044,29.549999237060547
1623453494.5843308,1057,69.1500015258789
1623453611.478927,1063,68.83999633789062
1623453680.7996461,1066,65.68000030517578
1623453711.814777,1068,85.44000244140625
1623453789.9686518,1072,80.51000213623047
1623453878.0547845,1076,46.119998931884766
1623453910.946401,1078,58.560001373291016
1623454056.0080884,1083,70.86000061035156
1623454074.3031728,1084,66.75
1623454258.4222703,1093,60.540000915527344
1623454403.2537308,1099,62.439998626708984
1623454493.5204773,1103,52.939998626708984
1623454529.7808084,1104,55.279998779296875
1623454740.6949794,1114,72.27999877929688
1623454822.788839,1119,70.9000015258789
1623455164.4985733,1133,63.060001373291016
1623455224.7304523,1135,43.2400016784668
1623455687.8106859,1155,57.4033317565918
1623455721.2327065,1156,60.75
1623455788.3316052,1160,76.80000305175781
1623455817.1642623,1161,56.68000030517578
1623455827.6989937,1162,75.77999877929688
1623456204.6728082,1180,61.59000015258789
1623456487.4773781,1192,67.33999633789062
1623456506.223744,1193,64.06999969482422
1623456617.4015915,1199,75.22000122070312
1623456683.7850022,1201,68.3499984741211
1623456762.166067,1206,81.0999984741211
1623456815.1132967,1208,56.689998626708984
1623457355.888727,1232,71.80999755859375
1623457385.6344094,1234,76.55999755859375
1623457613.2157385,1244,53.630001068115234
1623457837.4553964,1255,70.90499877929688
1623457894.8849592,1258,88.9000015258789
1623457940.7047343,1261,61.099998474121094
1623458207.2535346,1274,66.58000183105469
1623458428.0768375,1281,81.72000122070312
1623458563.6072855,1287,53.849998474121094
1623458701.9610772,1294,92.33000183105469
1623458875.8086426,1300,68.79000091552734
1623459112.22704,1310,72.43000030517578
1623459253.1410952,1315,85.36000061035156
1623459266.9306598,1316,71.37999725341797
1623459323.262516,1319,74.51000213623047
1623459443.7611725,1325,73.9800033569336
1623459483.0601552,1327,84.37000274658203
1623459575.6971035,1330,77.58999633789062
1623459615.628535,1333,80.55000305175781
1623459658.0691836,1336,77.83999633789062
1623459676.0164375,1337,63.970001220703125
1623460071.0452375,1355,77.23999786376953
1623460403.6351957,1370,60.619998931884766
1623460788.0164936,1385,66.91000366210938
1623460826.710193,1388,81.4800033569336
1623460840.5841784,1389,55.560001373291016
1623460894.9845371,1391,60.81999969482422
1623460909.3953412,1392,73.6500015258789
1623461425.2263727,1413,73.05999755859375
1623461435.49256,1414,74.08000183105469
1623461540.3924005,1419,64.3499984741211
1623461601.4166827,1422,71.26000213623047
1623461677.4115016,1426,90.02999877929688
1623461723.1790435,1428,75.33999633789062
1623461824.9308176,1432,96.20999908447266
1623461896.117549,1436,82.11000061035156
1623461994.4100041,1440,65.94000244140625
1623462507.3377843,1465,35.56999969482422
1623462525.9544203,1466,79.11000061035156
1623462756.0617018,1477,59.09000015258789
1623462957.277847,1485,63.18000030517578
1623462971.160647,1486,47.290000915527344
1623463019.1281476,1489,77.56999969482422
1623463051.0606642,1491,89.2300033569336
1623463066.0979707,1492,53.7400016784668
1623463242.2618191,1501,84.69999694824219
1623463398.662657,1508,97.06999969482422
1623463735.2850266,1523,61.5
1623463747.5615566,1524,97.41000366210938
1623463828.1408777,1527,82.3499984741211
1623464254.6200507,1546,60.119998931884766
1623464354.8062549,1551,67.4749984741211
1623464383.3469868,1552,59.290000915527344
1623464430.8677537,1554,43.2400016784668
1623464563.1114125,1561,70.25
1623464708.7729676,1568,85.54000091552734
1623464727.1365888,1569,90.37999725341797
1623464940.7040596,1578,69.20500183105469
1623464987.0659947,1582,75.27999877929688
1623465044.6325958,1584,57.650001525878906
1623465126.3017113,1588,82.55000305175781
1623465295.7941425,1597,46.13999938964844
1623465440.9706748,1604,71.13999938964844
1623465459.224452,1605,50.209999084472656
1623465565.7230234,1610,71.2300033569336
1623465733.7969491,1618,42.540000915527344
1623465928.2336743,1627,59.470001220703125
1623465945.2284966,1628,43.349998474121094
1623466010.832209,1632,79.52999877929688
1623466131.4530177,1637,60.88999938964844
1623466177.0471125,1640,47.029998779296875
1623466207.0943046,1642,90.04000091552734
1623466287.501854,1645,47.599998474121094
1623466327.0991848,1648,48.91999816894531
1623466398.2111924,1652,69.62000274658203
1623466552.2963157,1660,76.0199966430664
1623466705.6032763,1668,80.26000213623047
1623466775.7812216,1672,71.06999969482422
1623466861.2952626,1675,84.88500213623047
1623466877.3699944,1676,78.01000213623047
1623466982.168353,1682,77.05000305175781
1623467163.4729757,1691,77.56999969482422
1623467256.6425228,1695,62.689998626708984
1623467267.2048874,1696,54.31999969482422
1623467284.1140373,1697,66.3499984741211
1623467319.2776468,1699,48.20000076293945
1623467384.1591413,1702,63.83000183105469
1623467508.7704756,1709,91.11000061035156
1623467701.823867,1718,85.33000183105469
1623467898.1042752,1728,53.810001373291016
1623468031.627192,1732,71.21499633789062
1623468069.033008,1734,69.9800033569336
1623468119.2766023,1737,88.19000244140625
1623468261.364409,1742,71.90333557128906
1623468326.7174628,1745,67.69000244140625
1623468350.5102654,1746,46.52000045776367
1623468361.0184855,1747,45.54999923706055
1623468449.1545687,1752,83.68000030517578
1623468733.4588509,1766,58.310001373291016
1623468919.2869165,1775,94.26000213623047
1623469025.153406,1781,67.7699966430664
1623469197.8836572,1788,67.63500213623047
1623469219.142442,1789,75.61000061035156
1623469410.799189,1798,74.98999786376953
1623469566.5987718,1805,85.41999816894531
1623469796.5319977,1817,93.0
1623469953.8774548,1824,88.37000274658203
1623469992.4299839,1826,63.61000061035156
1623470100.1815872,1830,66.77999877929688
1623470309.9489932,1840,73.26000213623047
1623470339.8726118,1841,82.31999969482422
1623470415.6158195,1844,35.099998474121094
1623470491.1953535,1849,59.06999969482422
1623470575.8217022,1853,81.12000274658203
1623470830.1190832,1866,78.08999633789062
1623470885.0912569,1869,75.87999725341797
1623470993.940222,1875,84.51000213623047
1623471011.2968569,1876,72.55999755859375
1623471034.961911,1877,79.19999694824219
1623471365.718238,1893,94.33999633789062
1623471736.8277237,1911,63.165000915527344
1623471854.7671804,1917,66.0199966430664
1623471998.814327,1924,73.7300033569336
1623472099.2822454,1930,74.83999633789062
1623472203.4438453,1934,88.08999633789062
1623472227.3166,1936,74.63999938964844
1623472266.1261368,1938,56.38999938964844
1623472409.7329884,1944,62.88999938964844
1623472468.7619622,1947,58.959999084472656
1623472492.4305909,1949,78.0
1623472580.8328767,1952,61.75
1623472647.9151042,1955,81.47000122070312
1623472687.3972073,1958,68.44000244140625
1623472880.4624033,1967,61.4900016784668
1623472924.264012,1969,78.83000183105469
1623473173.5216472,1981,61.41999816894531
1623473186.0958319,1982,44.400001525878906
1623473211.6456509,1983,47.59000015258789
1623473452.3715074,1997,65.58999633789062
1623473550.949309,2001,97.79000091552734
1623473609.8790188,2005,52.65999984741211
1623473747.2013223,2009,55.54999923706055
1623473758.3828886,2010,44.099998474121094
1623473811.8372312,2013,74.38999938964844
1623473854.8427734,2015,36.790000915527344
1623473886.735151,2017,63.849998474121094
1623474066.055133,2025,70.91000366210938
1623474116.8000257,2027,82.86000061035156
1623474162.7838993,2030,50.099998474121094
1623474213.5716302,2033,69.0199966430664
1623474279.1690826,2036,69.33000183105469
1623474306.8192747,2038,53.04999923706055
1623474375.9329584,2041,76.31999969482422
1623474791.5325196,2060,69.41999816894531
1623475106.0572252,2072,86.66999816894531
1623475145.3300283,2073,68.86000061035156
1623475156.7967079,2074,62.61000061035156
1623475176.918197,2076,70.83999633789062
1623475194.0369756,2077,65.8550033569336
1623475230.8326335,2079,29.719999313354492
1623475273.4800143,2081,49.45000076293945
1623475360.220262,2085,63.150001525878906
1623475435.3976226,2089,47.790000915527344
1623475573.3211656,2094,75.125
1623475594.3541527,2096,73.38999938964844
1623475745.722409,2103,67.25
1623475790.5738986,2106,88.30999755859375
1623475913.557968,2111,85.12999725341797
1623476006.801873,2115,58.099998474121094
1623476079.1728933,2120,61.939998626708984
1623476159.371717,2122,72.0
1623476183.0456378,2123,72.12000274658203
1623476497.2844515,2138,76.77999877929688
1623476552.9234033,2141,67.70999908447266
1623476612.8094914,2144,83.93000030517578
1623476627.7647598,2145,88.9000015258789
1623476734.559491,2149,75.41999816894531
1623476771.8090332,2151,67.12999725341797
1623476879.8186393,2156,91.16000366210938
1623476900.6899943,2157,84.66000366210938
1623477042.7611444,2164,44.599998474121094
1623477093.9691956,2165,10.520000457763672
1623477164.2815034,2169,62.93000030517578
1623477216.4993982,2171,73.11000061035156
1623477261.2406085,2173,70.0999984741211
1623477348.3245974,2177,86.0199966430664
1623477556.9381359,2187,74.52999877929688
1623477599.0308995,2189,59.150001525878906
1623477638.6644926,2191,71.05000305175781
1623477659.707019,2192,75.95999908447266
1623477725.2166944,2196,88.8499984741211
1623477788.927403,2199,84.7699966430664
1623477926.4539003,2207,70.44000244140625
1623478017.1861207,2211,81.0999984741211
1623478298.8877366,2225,70.29000091552734
1623478394.4617896,2229,82.44999694824219
1623478417.5777333,2231,63.470001220703125
1623478547.5419872,2236,91.05000305175781
1623478561.3996904,2237,61.470001220703125
1623478593.7895546,2239,76.55000305175781
1623478625.7075906,2241,52.2400016784668
1623478641.9786677,2242,70.76000213623047
1623478677.6192384,2244,34.849998474121094
1623478742.3826723,2246,77.05000305175781
1623478767.1372058,2247,63.06999969482422
1623478873.6039965,2254,66.94000244140625
1623478968.6355128,2257,79.88999938964844
1623479063.7132473,2262,64.45999908447266
1623479485.281827,2281,50.86000061035156
1623479672.2020657,2291,63.369998931884766
1623479802.699081,2297,80.13999938964844
1623479881.3149884,2300,63.56999969482422
1623479950.9375055,2303,78.5199966430664
1623480044.719506,2306,84.83999633789062
1623480054.0310934,2307,77.7300033569336
1623480067.5676014,2308,67.19999694824219
1623480281.822577,2318,28.989999771118164
1623480304.885091,2319,65.7699966430664
1623480315.0539408,2320,96.54000091552734
1623480386.38707,2322,70.08999633789062
1623480638.4036322,2334,55.849998474121094
1623480652.4359965,2335,58.59000015258789
1623480672.6741896,2337,46.63999938964844
1623480844.1028059,2345,94.66000366210938
1623481032.9521868,2354,62.91999816894531
1623481377.3222363,2371,47.16999816894531
1623481695.4355087,2385,89.58000183105469
1623481801.269153,2389,62.630001068115234
1623481815.0804753,2390,52.209999084472656
1623481867.0619664,2392,77.08000183105469
1623482011.276972,2400,80.91999816894531
1623482057.9907196,2402,96.22000122070312
1623482135.4476705,2406,93.9800033569336
1623482375.0129318,2416,84.87999725341797
1623482534.0335283,2424,61.08000183105469
1623482542.8793497,2425,70.05999755859375
1623482801.6873374,2436,77.06999969482422
1623482991.6142848,2444,83.83999633789062
1623483109.1766152,2450,62.01499938964844
1623483127.456099,2451,77.55000305175781
1623483177.8423452,2453,61.5
1623483246.3297431,2455,88.58000183105469
1623483351.0961797,2460,67.94999694824219
1623483701.0444045,2479,64.12000274658203
1623483840.2326384,2485,68.63500213623047
1623483882.3995116,2486,72.8949966430664
1623484065.2503188,2496,72.72000122070312
1623484100.932483,2498,57.189998626708984
1623484182.7761395,2502,61.005001068115234
1623484206.248925,2503,70.76000213623047
1623484427.6728473,2514,99.5
1623484483.131162,2517,63.880001068115234
1623484592.1929638,2523,72.94999694824219
1623484674.445458,2528,101.01000213623047
1623484734.9084406,2530,98.93000030517578
1623484758.368622,2532,40.810001373291016
1623484795.9798825,2534,74.57499694824219
1623484995.5208232,2543,80.91000366210938
1623485113.444138,2547,72.44000244140625
1623485171.7486355,2551,41.310001373291016
1623485218.140152,2553,63.13999938964844
1623485290.7529955,2556,76.71666717529297
1623485491.3101053,2565,87.83000183105469
1623485503.6432545,2566,92.04000091552734
1623485705.4003499,2576,54.029998779296875
1623485766.9109151,2578,85.37999725341797
1623486013.545373,2590,60.560001373291016
1623486029.970982,2591,41.52000045776367
1623486073.9318197,2592,98.0199966430664
1623486148.3344374,2596,60.040000915527344
1623486259.666296,2600,41.900001525878906
1623486401.7367764,2606,77.45999908447266
1623486414.4682693,2607,77.0199966430664
1623486752.31969,2623,53.130001068115234
1623486798.5364375,2626,117.66000366210938
1623486863.8698092,2629,87.33999633789062
1623486904.0750206,2630,59.4900016784668
1623487080.1712337,2638,69.43000030517578
1623487221.6509833,2644,20.18000030517578
1623487362.2110333,2650,85.11000061035156
1623487467.1906335,2655,69.94000244140625
1623487871.5562325,2674,82.70999908447266
1623487945.8954592,2678,75.06999969482422
1623487989.9097543,2680,80.41000366210938
1623488067.3157132,2685,54.7400016784668
1623488202.5397458,2690,78.3499984741211
1623488501.2533314,2703,85.55000305175781
1623488586.454404,2707,81.18000030517578
1623488626.0120888,2710,84.19000244140625
1623488937.4175127,2725,77.29000091552734
1623489145.1681752,2736,65.00499725341797
1623489164.7504432,2737,52.59000015258789
1623489236.8683937,2740,80.9000015258789
1623489346.0070233,2746,62.7599983215332
1623489494.725769,2753,58.20000076293945
1623489522.1621816,2754,57.40999984741211
1623489550.2158127,2755,73.69000244140625
1623489577.2328582,2756,84.5199966430664
1623489594.3072395,2757,70.98999786376953
1623489780.5921707,2766,83.75
1623490231.0580764,2789,77.68000030517578
1623490242.7602084,2790,39.709999084472656
1623490265.7712023,2791,59.97999954223633
1623490417.9264176,2798,83.04000091552734
1623490625.1704671,2809,68.72000122070312
1623490673.6496048,2811,71.43000030517578
1623490925.8661146,2823,72.05500030517578
1623490941.5918064,2824,75.52999877929688
1623490988.7049067,2827,67.3499984741211
1623491041.0289915,2829,56.029998779296875
1623491052.2123654,2830,85.30000305175781
1623491112.8825939,2832,44.43000030517578
1623491555.695613,2851,66.25
1623491640.754739,2856,78.04000091552734
1623491721.6343324,2859,67.51499938964844
1623491782.026736,2862,81.19000244140625
1623491963.1596758,2871,72.27999877929688
1623491973.212635,2872,82.0199966430664
1623492130.1243584,2880,78.11000061035156
1623492145.1182632,2881,52.369998931884766
1623492270.799926,2887,89.72000122070312
1623492335.8094523,2890,82.55500030517578
1623492457.0777805,2896,47.209999084472656
1623492508.6655443,2898,79.23500061035156
1623492552.5656312,2900,69.30999755859375
1623492959.4049053,2917,79.19000244140625
1623492993.1388152,2919,69.61499786376953
1623493035.1899443,2920,84.68000030517578
1623493057.2660131,2921,83.81999969482422
1623493276.888838,2932,58.97999954223633
1623493458.14874,2942,79.4800033569336
1623493634.5238516,2950,99.81999969482422
1623494013.254057,2967,73.94000244140625
1623494171.2260926,2974,77.20999908447266
1623494182.491222,2975,71.0
1623494238.1111882,2978,84.23500061035156
1623494466.2177594,2988,67.27999877929688
1623494580.7032528,2994,48.869998931884766
1623494696.2426045,2998,65.55000305175781
1623494773.2521338,3003,74.3550033569336
1623494823.4038527,3005,83.75
1623494872.4277284,3007,57.099998474121094
1623494922.351014,3009,73.0999984741211
1623494954.614583,3011,67.97000122070312
1623495037.181521,3015,92.83000183105469
1623495058.6398456,3016,82.26000213623047
1623495144.7468197,3019,23.6200008392334
1623495279.9266922,3025,39.86000061035156
1623495320.9436462,3027,31.920000076293945
1623495394.1293225,3030,60.40999984741211
1623495567.0435445,3038,74.73999786376953
1623495588.311267,3040,79.01000213623047
1623495603.3181856,3041,65.97000122070312
1623495621.9642088,3042,76.86000061035156
1623495789.5565593,3050,65.01000213623047
1623496091.5767238,3065,69.69000244140625
1623496113.695375,3067,85.44499969482422
1623496151.7793179,3069,58.970001220703125
1623496174.7179914,3071,68.01000213623047
1623496396.5376084,3082,46.77000045776367
1623496478.1604135,3086,73.22000122070312
1623496754.3292966,3099,97.70999908447266
1623496842.87906,3103,93.63999938964844
1623497252.5715206,3122,66.66999816894531
1623497591.0195718,3137,81.4800033569336
1623497601.5984924,3138,61.51499938964844
1623497719.5137298,3144,20.40999984741211
